block,expert_regime,d,seed_idx,seed,policy,final_cum_regret,avg_regret,chosen_arm_mean_reward,best_arm_acc,oracle_mean_reward,rmse_epsilon,max_epsilon,linucb_alpha
main,joint,4,3,3,uniform,971.6179229069004,0.09716179229068987,0.849922219365598,0.2407,0.9470840116562879,1.041669488434064,6.37601525490978,
main,joint,4,3,3,epsilon_greedy,680.3296615126129,0.06803296615126125,0.8790510455050266,0.1412,0.9470840116562879,1.041669488434064,6.37601525490978,
main,joint,4,3,3,online_softmax_best_arm,688.9835020409228,0.06889835020409218,0.8781856614521956,0.1601,0.9470840116562879,1.041669488434064,6.37601525490978,
main,joint,4,3,3,softmax_best_arm,876.223548797732,0.08762235487977311,0.8594616567765146,0.6703,0.9470840116562879,1.041669488434064,6.37601525490978,
main,joint,4,3,3,cluster_label_router,1163.7078597300435,0.11637078597300488,0.8307132256832829,0.1199,0.9470840116562879,1.041669488434064,6.37601525490978,
main,joint,4,3,3,oracle,0.0,0.0,0.9470840116562879,1.0,0.9470840116562879,1.041669488434064,6.37601525490978,
main,joint,4,3,3,linucb_raw_alpha_0.5,715.5708447181372,0.0715570844718133,0.8755269271844743,0.2413,0.9470840116562879,1.041669488434064,6.37601525490978,0.5
main,joint,4,3,3,linucb_raw_alpha_1,692.1839978348947,0.06921839978348951,0.8778656118727984,0.184,0.9470840116562879,1.041669488434064,6.37601525490978,1.0
main,joint,4,3,3,linucb_raw_alpha_2,725.7623600656295,0.0725762360065628,0.8745077756497248,0.3531,0.9470840116562879,1.041669488434064,6.37601525490978,2.0
main,joint,4,3,3,linucb_raw_alpha_4,740.9283612257707,0.07409283612257685,0.8729911755337109,0.2205,0.9470840116562879,1.041669488434064,6.37601525490978,4.0
main,joint,4,3,3,linucb_raw_alpha_8,796.0029700524723,0.07960029700524705,0.8674837146510407,0.2386,0.9470840116562879,1.041669488434064,6.37601525490978,8.0
main,joint,4,3,3,linucb_raw,692.1839978348947,0.06921839978348951,0.8778656118727984,0.184,0.9470840116562879,1.041669488434064,6.37601525490978,1.0
main,joint,4,4,4,uniform,885.643591538843,0.08856435915388415,0.8550945432090133,0.252,0.9436589023628974,1.026930198121676,5.985583453966202,
